EmployeeID,Age,TenureMonths,Department,Gender,PerformanceScore,Satisfaction,Engagement,Motivation,Stress,WorkLifeBalance,OvertimeHours,TrainingHoursLastYear,AbsenteeismDays,PeerRating,ManagerRating,ProjectLoad,Attrition,PromotionReady,WillImprove,tenure_event_months,event_observed,Experience_Years,Age_Category,Performance_Category,Prediction
2272,30,55,Product,Male,72.45860704145326,3.015580624364266,3.276276600869259,3.009145312232086,4.120696479273368,4.298620417350854,3.9,35.5,4.8,3.7,3.6,3,0,No,0,23,0,4.583333333333333,25-35,,No
2273,57,112,Support,Female,74.344,2.8766565145565948,4.968540811586891,3.074250604798321,1.128,3.161895133985804,6.4,11.3,2.2,4.0,4.1,1,0,No,1,14,0,9.333333333333334,50+,,No
2274,43,1,HR,Female,84.72118223705445,3.478254079482648,4.7355850443555,3.825060115164355,2.7894088814727707,4.335632947200056,10.8,21.7,2.6,2.5,3.1,3,0,No,1,1,0,0.08333333333333333,35-50,,No
2275,47,118,Product,Female,71.76753804717826,2.895883063310716,2.4863816789647486,4.80258387733612,3.666230976410867,3.003403309804084,1.5,3.7,1.5,3.7,1.9,6,0,No,0,18,0,9.833333333333334,35-50,,No
2276,33,89,HR,Female,68.52245489399479,3.446679972293192,3.1204861082275976,4.54262970716192,3.388772553002604,2.71564020477509,5.6,19.5,3.6,2.1,2.9,2,0,No,0,1,0,7.416666666666667,25-35,,No
2277,38,66,Engineering,Female,83.4496711530572,3.692728346298224,4.3650038411726335,4.425024896140817,2.025164423471403,3.678718999944764,10.0,3.5,2.0,3.3,3.4,5,0,No,0,62,0,5.5,35-50,,No
2278,35,30,Sales,Male,74.68049098597605,2.6102824661255597,4.141742613392918,3.4505383577003577,2.059754507011976,3.23111765465844,3.4,19.1,6.0,3.2,3.7,2,0,No,0,7,0,2.5,25-35,,No
2279,35,3,Sales,Female,72.45758511865321,3.173117101415801,3.562687833903193,3.4379139791263107,2.021207440673396,2.215024255850336,11.4,14.3,3.9,3.3,3.5,1,0,No,0,3,0,0.25,25-35,,No
2280,55,21,Engineering,Female,72.97754473867121,3.4406901381611754,2.576159815532188,3.976754934384053,3.411227630664389,4.935631496803663,0.6,22.8,2.6,3.3,3.4,5,0,No,0,1,0,1.75,50+,,No
2281,41,89,Product,Male,70.53584745703102,4.731987990434052,2.985713958461809,3.595943326973174,2.1820762714844912,2.735714603605526,6.1,27.5,0.6,3.1,3.1,1,0,No,0,5,0,7.416666666666667,35-50,,No
2282,32,84,Support,Female,69.91775382375309,3.6680507095772232,3.134909189208339,4.411454325863483,3.09112308812345,4.134832369056792,1.8,22.9,5.3,3.3,3.9,5,0,No,0,24,0,7.0,25-35,,No
2283,37,49,Sales,Male,62.86339717184809,2.752819607971179,3.849294898007191,4.364094131596182,3.068301414075955,4.057670966456834,0.2,25.4,2.1,3.7,2.5,1,0,No,0,3,0,4.083333333333333,35-50,,No
2284,52,116,Finance,Female,57.0,3.5240047592438524,5.0,4.173073056938165,5.0,2.166483511577079,10.8,18.7,7.9,3.7,4.2,2,1,No,0,80,1,9.666666666666666,50+,,No
2285,27,86,Support,Female,56.72149748039659,4.904112311029745,2.981807788690685,1.679230974584497,3.139251259801703,2.397851119845164,1.3,14.8,5.5,3.6,3.1,2,0,No,0,50,0,7.166666666666667,25-35,,No
2286,40,85,Product,Male,55.050288029500926,4.472978074801588,2.676568277200284,3.8023906909418113,2.1248559852495363,3.0286415942698848,6.8,25.6,8.6,3.0,5.0,2,0,No,0,15,0,7.083333333333333,35-50,,No
2287,58,62,Support,Female,62.4443005241328,4.20084906974558,3.502272170854851,3.6129168954138393,1.4778497379336009,2.520918109879515,6.9,18.7,4.4,4.4,3.3,2,0,No,0,33,0,5.166666666666667,50+,,No
2288,25,97,HR,Male,68.84770542927549,4.221668082677984,4.528565082462653,3.8344204814076255,2.526147285362254,4.85381073469082,0.1,19.1,7.2,4.7,3.2,5,0,No,0,46,0,8.083333333333334,<25,,No
2289,25,116,Support,Male,71.60217168485464,4.895116917792728,2.297805329915368,3.0965402891628746,2.798914157572681,3.1198419268813398,5.9,24.8,5.4,2.5,3.1,7,0,No,0,51,0,9.666666666666666,<25,,No
2290,41,38,Finance,Male,69.676,4.7988267940176605,4.908270735787453,2.64017127168062,1.012,4.100774138532661,0.6,7.6,2.6,3.6,3.2,4,0,No,0,19,0,3.1666666666666665,35-50,,No
2291,31,15,Finance,Female,43.20370832058603,4.10453850516161,3.4451717740958974,4.0705107839800325,2.2481458397069867,3.762273650100184,8.1,37.2,4.6,3.1,4.1,4,0,No,0,15,0,1.25,25-35,,No
2292,45,110,Engineering,Male,88.5892949143449,4.470339338165952,2.939111997917964,3.4149589458143508,3.1553525428275524,3.5376202040967177,2.9,17.0,1.5,4.2,3.6,7,0,No,0,103,0,9.166666666666666,35-50,,No
2293,56,52,Engineering,Male,84.34471134053236,2.444202254275865,2.1598296419140564,4.15975439496608,2.327644329733825,3.336289089665629,3.0,21.5,10.2,3.5,4.4,3,0,No,0,8,0,4.333333333333333,50+,,No
2294,47,79,HR,Female,73.62275242858833,1.7969411798038433,4.2358686960785645,3.163268497852183,3.838623785705837,4.413417637009827,3.5,19.5,3.7,3.5,4.0,4,0,No,0,79,0,6.583333333333333,35-50,,No
2295,58,46,Sales,Male,95.94871288944104,3.810752117351909,3.445945924282619,4.832728512394142,1.4756435552794798,2.557416323998485,11.7,27.8,4.1,3.9,3.6,3,0,No,0,45,0,3.8333333333333335,50+,,No
2296,59,25,Engineering,Male,57.11423435969356,3.404748286627556,3.753634934479056,4.500851874056611,3.592882820153217,4.853701779410928,5.8,24.1,5.2,3.3,3.9,2,0,No,0,25,0,2.0833333333333335,50+,,No
2297,42,21,Support,Male,90.8442205169481,2.741906485257849,2.7892694330897725,3.937461686836704,3.9278897415259526,2.1414991375463144,10.7,19.4,0.7,4.8,4.6,1,0,Yes,0,20,0,1.75,35-50,,Yes
2298,42,88,Engineering,Male,56.55500704831693,4.112478198451479,3.3128135691740788,3.5293692692912426,3.922496475841536,4.0033605530601815,8.3,37.4,8.0,3.9,4.1,4,1,No,0,39,1,7.333333333333333,35-50,,No
2299,31,5,Finance,Male,76.09971276930877,1.8021148712469208,3.162076878280736,4.381927102238558,1.400143615345621,2.035352526054196,8.3,18.4,0.9,4.2,3.8,4,0,No,0,5,0,0.4166666666666667,25-35,,No
2300,59,70,HR,Male,54.35089440828524,2.8640448245635888,3.509466205159613,4.014038252189925,3.1745527958573843,3.015865002995736,3.0,34.9,0.2,3.3,3.9,2,1,No,0,51,1,5.833333333333333,50+,,No
2301,25,113,Product,Other,71.49350823704303,3.0370575729006126,2.99740290626177,3.890867350344484,2.3532458814784847,3.38397894425487,11.1,31.0,3.5,3.4,2.7,2,0,No,0,32,0,9.416666666666666,<25,,No
2302,41,107,HR,Female,76.6962848839658,2.020919581197976,2.219237135381501,4.534292327647687,1.4518575580170987,2.8619741860534376,2.9,2.0,0.2,4.1,5.0,4,0,No,1,24,0,8.916666666666666,35-50,,No
2303,38,112,Engineering,Male,69.11173544994742,4.99561116601536,5.0,4.841228923525312,2.4941322750262915,3.136497387344798,5.4,31.2,8.7,4.1,4.0,2,0,No,0,43,0,9.333333333333334,35-50,,No
2304,28,108,Finance,Male,80.66195598380162,2.220445430121798,2.3729361773962374,2.6980710524115645,1.9690220080991907,2.0517265968622858,3.7,32.7,3.3,2.5,4.1,4,0,No,0,29,0,9.0,25-35,,No
2305,25,47,Support,Male,69.45049906367227,2.705447372467734,3.763313106248285,2.859692714120155,3.874750468163869,2.4112945781488038,7.7,26.7,5.7,3.6,3.6,1,1,No,0,47,1,3.9166666666666665,<25,,No
2306,50,87,Product,Female,61.88987331397286,4.272220256353098,2.005174954418362,3.075791419616962,3.4050633430135693,3.748438236476294,4.6,1.3,4.6,3.9,1.8,6,0,No,0,71,0,7.25,35-50,,No
2307,35,68,Sales,Male,65.89288893621774,4.273012013645062,1.8026573070438223,2.4980603218851587,1.653555531891132,3.3267046424797004,0.3,28.2,5.7,3.4,3.4,1,0,No,0,59,0,5.666666666666667,25-35,,No
2308,24,91,Sales,Male,81.45244262766187,2.448258500589893,3.688043842667041,3.649801179544679,2.1237786861690706,2.678524776760644,2.4,32.1,2.7,3.8,3.7,3,0,No,0,14,0,7.583333333333333,<25,,No
2309,45,18,Product,Female,61.97339485123325,4.16549382310313,3.756930828991473,4.180093164195605,2.613302574383376,4.491849986816704,9.7,13.1,0.1,3.4,2.9,4,0,No,0,18,0,1.5,35-50,,No
2310,58,21,Engineering,Male,80.9448102946358,3.7106452507559062,4.735349091722146,3.682865364038131,3.0275948526821024,2.2020621900088058,15.0,25.3,3.7,1.7,2.9,6,0,No,0,21,0,1.75,50+,,No
2311,37,92,Finance,Male,82.93924345039244,4.792943258779433,3.9595921569141352,3.272702686709684,3.88037827480378,2.974568580722343,3.7,15.8,2.6,2.5,3.3,1,0,No,1,15,0,7.666666666666667,35-50,,No
2312,25,99,Sales,Female,48.690435347038736,3.7307230670962097,3.465170353128788,4.601166205703327,3.654782326480633,2.844909349639375,8.2,30.6,1.1,4.3,4.2,6,0,No,0,2,0,8.25,<25,,No
2313,45,86,Engineering,Female,83.57721606205031,3.282049383585242,2.7453597803414964,3.8124451225654,3.01139196897484,3.85353386498494,8.0,16.2,0.8,3.3,4.6,7,0,No,0,86,0,7.166666666666667,35-50,,No
2314,55,104,Sales,Male,94.04929769978985,2.594695370364816,4.949110861410194,3.974386373893055,2.8253511501050776,3.3433473220234746,14.3,13.0,4.5,3.7,3.7,1,0,No,0,33,0,8.666666666666666,50+,,No
2315,51,23,Sales,Female,76.90270806921494,2.9734597382355497,4.435966121445202,4.623387843919808,1.0486459653925275,3.2026512781188625,1.1,19.5,6.7,3.5,3.1,7,0,No,1,10,0,1.9166666666666667,50+,,No
2316,39,64,Finance,Male,73.86800474774789,2.424331260612933,2.478303470026418,3.6014064489190933,4.165997626126056,1.6402049665194849,3.7,3.9,5.4,2.8,3.3,7,0,No,0,25,0,5.333333333333333,35-50,,No
2317,40,67,Product,Female,83.57419319573133,4.88416330359177,3.634167355389572,5.0,2.4129034021343427,4.078531032568884,3.0,18.3,1.2,3.1,3.7,5,0,No,0,19,0,5.583333333333333,35-50,,No
2318,52,40,Sales,Female,63.77031951914749,3.223243878952532,3.7296470083738473,3.3417479969025874,4.464840240426257,3.1039567666514367,5.5,24.3,5.8,3.8,3.8,6,0,No,0,40,0,3.3333333333333335,50+,,No
2319,40,114,Support,Female,71.40778141573634,3.930830730154955,3.288911709054898,5.0,3.396109292131835,3.404094915849378,20.0,30.4,6.3,3.8,3.9,1,1,Yes,0,25,1,9.5,35-50,,Yes
2320,40,10,Engineering,Female,50.34143158275711,4.635607368706784,4.294665437226115,2.920211854470064,4.929284208621445,2.6262931019155102,5.2,23.0,8.2,5.0,3.2,3,0,No,0,10,0,0.8333333333333334,35-50,,No
2321,43,89,HR,Female,69.88335693326736,1.0052876277875875,4.34855982451336,4.113987922304354,3.408321533366316,2.4847541134646343,0.1,2.8,1.2,3.1,4.0,1,0,No,0,57,0,7.416666666666667,35-50,,No
2322,45,52,Engineering,Female,79.18803926244176,4.942976709383506,3.4285628719754047,3.1859742649550107,1.405980368779121,4.649358982628118,1.9,36.2,3.8,4.8,4.0,2,0,No,0,18,0,4.333333333333333,35-50,,No
2323,33,113,Product,Female,77.32883096052242,3.565059233822516,3.3472176787821075,4.595652893584874,2.4355845197387875,1.7040852795638284,12.5,37.2,5.7,2.8,3.3,5,0,No,0,8,0,9.416666666666666,25-35,,No
2324,51,72,Support,Male,83.53026992134393,3.9148186157412392,4.949062616400779,3.317413913713257,2.634865039328035,2.351220874995505,0.2,21.4,2.4,3.9,2.2,4,0,No,0,53,0,6.0,50+,,No
2325,59,119,Finance,Male,61.48756577421665,2.7306642113179973,4.439555003126014,3.932696952515269,2.106217112891676,4.632442937402172,9.0,11.0,5.7,3.6,2.9,3,0,No,1,87,0,9.916666666666666,50+,,No
2326,52,75,Support,Female,63.71812163436409,2.753734724128788,3.665124350917546,3.1795664031667443,2.440939182817955,3.876671742898788,0.9,13.6,3.9,3.4,4.9,6,0,Yes,0,2,0,6.25,50+,,Yes
2327,57,61,Finance,Female,95.72987831716422,4.141086763600304,2.133711864827952,4.449780138933292,1.4850608414178903,3.007083721431822,2.6,17.6,1.5,3.5,2.2,6,0,Yes,1,61,0,5.083333333333333,50+,,Yes
2328,40,64,Product,Male,68.24455743780176,4.928341807835132,3.909600095674533,3.175398991488689,2.9777212810991225,4.421936682859788,8.6,23.3,1.7,3.0,4.7,1,0,No,0,21,0,5.333333333333333,35-50,,No
2329,57,5,Support,Female,72.27717610197813,4.41910152046326,4.228275118425901,5.0,3.06141194901094,3.702174104756408,1.2,16.3,7.7,4.2,2.2,4,0,No,0,5,0,0.4166666666666667,50+,,No
2330,51,109,Product,Female,70.30421881441224,4.848339332499458,1.1209305344414644,2.903202314430888,1.947890592793881,3.509394082776977,7.6,9.7,1.0,2.8,3.0,1,0,No,0,2,0,9.083333333333334,50+,,No
2331,54,53,HR,Other,56.29949141303618,2.9479605857162934,3.826682503486223,2.6234976653374824,4.900254293481912,3.503005815392176,8.0,32.3,0.5,3.8,3.3,5,1,No,0,9,1,4.416666666666667,50+,,No
2332,39,55,Engineering,Female,89.44097347743909,2.820368786222303,3.2249772118838385,4.461241662463269,3.0295132612804587,3.718714395493044,8.3,23.1,5.0,4.1,5.0,7,0,No,0,15,0,4.583333333333333,35-50,,No
2333,49,37,HR,Male,64.59748173224583,2.786506178339444,3.401231147883404,3.226685087789183,2.051259133877088,3.7551232511677073,3.4,7.4,3.9,4.6,3.6,4,0,No,0,3,0,3.0833333333333335,35-50,,No
2334,32,56,Engineering,Male,59.795078599930434,3.1838571702980945,2.783357142513012,3.694210149240372,1.3524607000347826,5.0,9.1,23.5,0.1,4.3,3.4,2,0,No,0,8,0,4.666666666666667,25-35,,No
2335,54,59,Finance,Male,64.86011422120566,1.3917261334198994,3.4666296386367224,3.442207076931424,2.869942889397168,3.1245964694945947,0.5,21.9,2.4,4.0,2.9,6,0,No,0,49,0,4.916666666666667,50+,,No
2336,38,109,HR,Male,45.53297706562671,2.740053937030401,4.852792418563198,2.649913386277848,2.7335114671866467,3.1523575306666163,9.7,11.4,1.5,3.0,4.0,2,1,No,0,42,1,9.083333333333334,35-50,,No
2337,27,102,Finance,Female,60.66591818542712,2.74959070784719,3.198241351066036,3.63840506868933,3.767040907286443,2.186796131186357,9.2,34.3,2.1,2.9,3.2,6,0,No,0,53,0,8.5,25-35,,No
2338,25,93,Engineering,Female,58.846740529943936,3.2831473653509544,4.469016202913865,4.7119327159778415,2.776629735028032,3.2532923518610835,6.0,21.6,11.6,2.6,3.4,4,0,No,1,7,0,7.75,<25,,No
2339,41,69,Engineering,Female,80.13543756453745,3.7619079270876,2.8743019030083508,4.502509602644452,1.6322812177312729,4.976598209590337,1.3,17.4,3.1,2.5,3.3,2,0,No,0,2,0,5.75,35-50,,No
2340,48,73,HR,Female,58.80656340764484,3.555443124198973,4.282880573390435,3.88543421010074,4.5467182961775805,4.186036502191191,3.8,19.0,1.4,3.5,4.2,3,0,Yes,0,23,0,6.083333333333333,35-50,,Yes
2341,36,59,Product,Male,79.94075024098564,3.3531308956309624,3.6014902700597564,4.589814634428086,3.379624879507185,2.810699030512205,7.2,25.3,10.1,2.9,4.2,6,0,No,0,16,0,4.916666666666667,35-50,,No
2342,27,112,Sales,Male,87.49621742319671,2.895773220396997,3.9168223459103526,2.8523851322446587,2.651891288401641,3.327037228069156,5.3,19.1,6.7,4.5,2.9,5,0,No,0,54,0,9.333333333333334,25-35,,No
2343,35,2,Sales,Male,78.87472293710053,1.4222455770170188,3.606437930487739,3.439636536875996,3.262638531449738,2.1332054619735046,14.9,19.0,6.2,3.0,3.1,3,0,No,0,2,0,0.16666666666666666,25-35,,No
2344,32,65,Support,Male,66.68391608687669,2.795985098113958,4.177462709197088,4.016643952584166,3.358041956561658,2.4277925901315243,4.2,32.8,1.5,3.6,3.0,4,0,Yes,0,65,0,5.416666666666667,25-35,,Yes
2345,30,104,Finance,Female,73.84571322778687,2.68847785439701,1.2891733938596175,3.5956681385463107,1.4271433861065648,3.4344970373523456,2.8,3.0,7.6,3.3,3.7,3,0,No,0,3,0,8.666666666666666,25-35,,No
2346,47,60,Sales,Male,50.58861156007438,3.882712615284182,2.3221572178881877,3.5025413356187545,3.0556942199628097,2.8549908574615923,4.9,5.0,6.4,2.4,4.3,6,0,No,1,17,0,5.0,35-50,,No
2347,37,51,Sales,Male,68.97624694658779,4.3775059176877775,3.975372448207781,2.739485014143124,2.711876526706108,2.359860189559424,18.1,29.3,4.4,4.4,3.8,5,0,No,0,19,0,4.25,35-50,,No
2348,26,30,Engineering,Male,58.7054000287405,4.288976069215477,1.7608154814933878,2.034926889085831,3.4972999856297515,3.740856688264103,9.5,49.0,1.1,4.1,1.8,5,1,No,0,5,1,2.5,25-35,,No
2349,31,11,Product,Female,80.15636384921255,4.321180024818762,3.122477679917512,4.354293139959709,2.071818075393721,3.2259749220120084,0.6,30.5,3.9,4.1,4.2,6,0,No,0,11,0,0.9166666666666666,25-35,,No
2350,24,92,Engineering,Male,100.0,3.396579542812074,3.5510932430670152,3.894577258601781,2.299298144902917,1.8892046654780643,5.2,42.4,9.2,4.0,2.5,7,0,No,0,2,0,7.666666666666667,<25,,No
2351,34,108,Sales,Female,71.79425780287188,2.662613769739495,2.854673876148393,4.421598702568074,4.602871098564057,1.4323677304489904,7.0,14.8,4.7,2.9,3.0,4,0,No,0,45,0,9.0,25-35,,No
2352,51,76,Engineering,Male,42.98617581823573,2.519360432700613,2.977594737575604,3.3502112462733007,4.056912090882136,2.786989651283171,1.3,12.4,2.9,2.9,3.8,6,1,No,0,2,1,6.333333333333333,50+,,No
2353,27,39,Engineering,Female,69.316,2.1887010833982496,3.844423980138233,3.129777692137925,1.192,1.8705613709026248,9.6,25.5,3.3,3.9,3.5,3,0,No,0,39,0,3.25,25-35,,No
2354,38,90,Support,Male,69.58247603507138,4.273039403138212,4.508365460201828,3.705238373309308,3.958761982464311,1.6179797341764113,0.1,31.4,3.5,4.7,4.3,6,0,No,0,3,0,7.5,35-50,,No
2355,40,77,Engineering,Female,70.38330405251551,3.279036766008689,2.7373955568706734,4.3833597188902536,2.8083479737422428,4.316072281261876,4.1,4.3,1.6,3.8,3.1,5,1,No,0,22,1,6.416666666666667,35-50,,No
2356,56,72,Engineering,Female,62.79636412579803,2.298387015813978,3.082447623431367,3.514838228009877,2.201817937100988,3.212060199121236,5.5,17.4,3.9,4.3,2.8,4,0,No,0,7,0,6.0,50+,,No
2357,47,63,HR,Female,75.1343494714153,2.7660848346459126,2.94186512400566,4.341428147462789,1.8828252642923495,3.061098259597047,4.5,19.7,8.3,3.1,3.4,6,0,No,0,6,0,5.25,35-50,,No
2358,26,64,Engineering,Female,56.198235256559975,2.715394187809446,1.4207582233104494,2.8949535955255308,1.950882371720012,3.130434765464326,5.0,11.9,8.0,4.4,4.4,5,0,No,0,46,0,5.333333333333333,25-35,,No
2359,50,61,Engineering,Male,59.44387188951684,3.598814876728889,3.727540611285758,3.570842293464106,2.128064055241585,2.275951064286327,0.4,13.3,1.7,3.2,4.1,6,0,No,1,54,0,5.083333333333333,35-50,,No
2360,58,54,Support,Male,80.30626516736369,4.687937738622963,4.441245971245643,3.6439086847375752,1.6968674163181563,3.669878548512752,1.2,30.1,7.8,3.7,3.7,1,0,No,0,49,0,4.5,50+,,No
2361,41,92,Support,Male,60.43719932214528,3.274800399565313,4.514978886584294,4.681111955137537,1.6814003389273575,3.182369705940713,11.8,25.6,6.3,3.2,4.7,1,0,No,0,19,0,7.666666666666667,35-50,,No
2362,42,94,Product,Female,78.67676030168782,1.3357235078429377,2.816310261203335,3.866101918412727,1.911619849156089,2.6183322096185293,7.6,29.6,5.9,4.2,4.5,5,0,No,0,94,0,7.833333333333333,35-50,,No
2363,31,73,Support,Male,53.32521228986863,3.215210586581227,2.473471756331872,5.0,3.1373938550656866,2.7531341839275,0.7,24.0,5.3,4.2,4.2,4,0,Yes,0,15,0,6.083333333333333,25-35,,Yes
2364,26,103,Finance,Male,90.23181970285842,3.2711925776171844,3.619444992832516,2.621852160042014,2.9840901485707967,2.195287158108934,6.7,9.5,1.2,2.3,2.7,1,0,No,0,11,0,8.583333333333334,25-35,,No
2365,57,95,Engineering,Female,59.96828709689629,3.1452013013317,4.346346317909821,3.803935123529024,3.365856451551856,2.9343814143883487,0.5,25.1,2.8,4.6,4.2,5,0,No,0,95,0,7.916666666666667,50+,,No
2366,27,58,Support,Female,66.59673967842011,2.819794309405806,3.7393654034793458,3.8435184313443567,2.851630160789945,3.0843349072957373,5.9,8.6,6.5,5.0,3.4,6,0,No,0,58,0,4.833333333333333,25-35,,No
2367,47,85,Support,Male,76.96535866128959,3.864840980322561,3.860374172286386,4.196074558069494,1.5173206693552082,2.910945003783032,1.2,16.3,0.4,3.2,3.3,2,0,No,0,33,0,7.083333333333333,35-50,,No
2368,25,56,Support,Female,61.58311815301279,3.444874976624961,4.627647834962611,3.049312050840887,3.3084409234936056,3.349639101607428,0.7,7.6,0.9,3.4,3.1,6,0,No,0,9,0,4.666666666666667,<25,,No
2369,56,111,HR,Female,73.04937855774983,3.57637307770459,2.934777096692367,5.0,1.825310721125085,3.2293394657144194,1.5,12.7,4.9,4.5,3.5,3,0,No,0,10,0,9.25,50+,,No
2370,22,34,Engineering,Male,75.82277139602213,3.7568492161446256,3.402026921994273,3.710371153177408,3.538614301988934,3.5076916847981465,4.6,21.1,1.6,3.6,3.1,5,0,No,0,27,0,2.8333333333333335,<25,,No
2371,45,119,Support,Male,82.84384000591392,3.1709551772956903,5.0,2.830345989652065,1.828079997043039,4.148787333229435,9.7,14.5,6.5,3.5,3.7,7,0,No,0,54,0,9.916666666666666,35-50,,No
2372,57,31,Support,Female,80.07495325280705,3.0565358242598752,3.422869989212136,3.6871800076691055,2.2125233735964747,3.833721129491773,5.0,9.4,1.7,5.0,3.5,1,0,No,0,3,0,2.5833333333333335,50+,,No
2373,27,52,Product,Female,68.80678328113584,4.873132035670587,2.459396730630086,3.449470781695909,2.546608359432085,4.159130856459302,5.4,33.7,4.7,2.4,3.8,5,0,No,0,42,0,4.333333333333333,25-35,,No
2374,52,89,Engineering,Male,67.10319039788611,3.9020946895568938,2.9975795133747347,5.0,3.5484048010569484,2.537039193156394,3.7,18.6,5.0,2.9,4.0,6,1,No,0,4,1,7.416666666666667,50+,,No
2375,41,76,Engineering,Male,97.1680054957452,4.24954647312369,2.755638133900882,4.539954879620011,3.015997252127395,2.8422465953202085,2.0,13.7,2.6,3.8,3.4,7,0,No,0,67,0,6.333333333333333,35-50,,No
2376,45,1,Engineering,Female,80.34399735569815,4.64690438701143,3.921446327131144,3.7397290845665743,3.0280013221509243,3.888237015551371,10.4,7.0,3.3,2.2,3.0,4,0,No,0,1,0,0.08333333333333333,35-50,,No
2377,46,55,Support,Female,54.14866242988938,3.669593862866505,2.793647696770099,3.610466651840636,4.875668785055305,3.9043299042888777,9.5,2.5,2.0,3.2,2.0,1,0,No,0,55,0,4.583333333333333,35-50,,No
2378,57,22,Engineering,Female,74.50800000000001,4.601488679136171,3.84393082757512,4.460845489985172,1.346,2.689241444216806,17.3,17.3,3.9,3.2,4.2,4,0,No,0,22,0,1.8333333333333333,50+,,No
2379,42,40,Engineering,Male,67.1287552854011,2.0053114843348223,2.9375413033134152,4.499089728262572,1.9356223572994489,3.850425533203568,8.7,3.5,1.1,4.3,3.7,4,0,No,0,25,0,3.3333333333333335,35-50,,No
2380,51,101,Product,Male,70.88237695607799,3.815332143701876,1.688959315441595,1.370760064543481,1.7588115219610083,2.4508210950186524,2.0,28.5,3.3,4.1,3.5,6,0,No,0,6,0,8.416666666666666,50+,,No
2381,45,111,Engineering,Female,59.12530461984455,3.536679384674013,3.87595780828373,4.214394523786667,1.0373476900777254,3.7329501517276142,0.4,20.4,6.2,2.2,4.5,4,0,No,0,29,0,9.25,35-50,,No
2382,51,1,Support,Male,66.51103902577205,5.0,3.7336173133922,3.722373235182901,2.2944804871139723,3.276333419220923,10.7,38.7,0.6,2.9,2.6,7,0,No,1,1,0,0.08333333333333333,50+,,No
